deep_sfhdelayed.tau_main,deep_sfhdelayed.age_main,deep_sfhdelayed.tau_burst,deep_sfhdelayed.f_burst,deep_sfhdelayed.age_burst,E_BV_lines,deep_sfhdelayed.sfr_A,deep_sfhdelayed.normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,deep_bc03_pca_norm.imf,deep_bc03_pca_norm.metallicity,qpah,umin,alpha,gamma,deep_bc03_pca_norm.separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters
2999.1385202237616,4292.033297390806,9662.995215845009,0.19931690781683878,32.2383796852637,0.024151222715893317,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2955.1614751275356,9999.221409034746,7738.141349784832,0.027361758807546238,99.95039996260773,0.20860578856201584,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2728.021615777699,1371.7643970134632,3477.302547469504,0.1795651541506931,13.573934582918461,0.5058980044726007,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2736.158561600283,8305.146945150887,7170.11112295957,0.1735739676197279,78.68161189108015,9.438691764018792e-05,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.1645122645828,9823.744206398314,129.46620340898517,0.09572650813484798,96.13902551475677,0.0061254845649869605,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2960.053414055298,1000.4417231450807,935.0051192075389,0.1332034706273607,10.063219602398092,1.0870428431931263,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2016.031237379962,1949.6283921104978,169.36780527050541,0.0001803838266450919,65.5907659190633,1.284991847275839,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2302.0784282886016,7035.121894541224,101.11215818334858,0.0513994010908882,87.95513048323636,0.2077792736562687,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.0288801687043,8461.712335525599,211.49538832597318,0.15294774635797637,99.36089502403905,0.06157698107443821,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1681.5408528515782,1215.874216418526,366.93079760286855,0.16290324099323153,99.92832152048464,0.0003998150212245477,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2888.177729017026,4446.018814304792,161.00360434313006,0.01677209920314429,36.91342622422854,2.7358748875272454e-06,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2965.7481884938647,1086.9120244428668,3878.978551874513,0.03781226600772647,11.108424557988968,0.06884782955652491,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2220.9743472270757,1043.190487824213,6696.973406677428,0.17004545402766924,99.35373441010111,1.9863372409337896,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1505.5610059348128,8926.241449375602,5760.951334895619,0.10504799840228828,46.24737219412892,0.018636761765464582,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1908.1116829156417,6483.950125662843,5394.0938551528225,0.03651539695406966,82.7315705650513,0.00019622781992256755,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2270.00674594437,1202.238499138035,975.635334281309,0.0014338813296441155,55.034010922053376,1.8085695385123142,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2363.9306915315565,6884.966131525443,7645.668898093365,0.015221325483366827,13.116662876680541,0.3287359412157036,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2454.6370192116274,1001.0467778010134,2752.0465694940194,8.549253122103195e-08,31.02832048126199,1.9651339648788881,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2005.320042335395,1736.917970304079,173.4809544189302,0.01136200198255935,76.67729124982755,1.762288825753358,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2840.391367794654,7935.31290021807,7911.986271835505,0.015111822868258185,10.63128025534104,0.10450160764556671,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2997.6562207622756,1598.4412506884,213.42695417372488,0.14778467847216856,76.41251305709541,0.3344143990547943,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2981.3426925004774,1286.0500642928764,5078.666670732776,0.02531230242688845,98.56440219183469,0.8554887873522006,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2035.0081579681996,5189.501496968771,106.95963562846009,0.12174865137628593,51.94547886105574,0.010615290085593143,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.372824668763,9907.845426083939,9927.355234848797,0.0009241061364081982,93.80655102893212,7.840948179627105e-08,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2952.956511779779,2317.5886304687965,120.11094543311265,9.99142778893014e-06,10.104233497074645,0.0024231908121454815,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1780.141480542422,1353.874744223036,699.186156701353,0.14097932932743443,98.00519649073544,0.3503168031202044,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2821.0822363869233,5688.9935116922525,887.1002638556456,0.003837914378263363,61.630223919743614,0.0004670470868421983,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2996.835656278692,4111.404882916755,8521.705253994178,0.19951493936037976,73.24491156753291,0.4660341847353331,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1561.7190474139693,1306.0384655283851,9425.715907482841,2.8614810362898035e-05,13.299276773353043,0.051409877824702965,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2848.563779188795,8413.03717481877,6742.093824646443,0.0021340074340341075,10.246439493752575,0.0003029131251071071,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2937.350263336675,8976.350821129434,3344.304785654099,0.19918762227500117,45.19452840037652,0.4938712802148837,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2931.8769351182964,9809.283224165536,1460.8340119724362,0.13875081811930828,99.67424901851264,1.9999454173220839,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2736.2998795465783,1000.6459439488481,110.25976921247457,0.1292762499237199,94.91872023759268,0.0798149932237715,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2993.270367270857,1942.5381217867252,724.8617699847528,0.0011045506365408297,74.3440912240522,0.5571725303835491,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2987.855481625145,7821.895709536434,5796.086300702692,0.029259732204999167,18.46985797250418,1.3482461450926069,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1566.6256440400693,4567.336280100445,4400.412523498952,0.16200907062241757,99.99997122337584,0.01347240463285626,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2021.0618798627654,4628.779835430559,3813.919164712347,0.019027091577202476,99.97155481186667,0.9812725069756676,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1967.1063124566415,9325.775838152258,2462.5263257131355,0.19468282534151848,36.307191108136365,0.3798965907595142,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.8259799668494,1026.8391531179623,8591.401576168835,0.16764814885357535,53.64684323647169,0.0033970673753920266,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2993.8421086246703,2806.1449536383916,1806.1574962764025,0.010595616729816237,55.35979462811609,0.7610449728367152,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2984.6328646910947,2701.0717497190562,9515.041964772414,0.19999965791199095,38.0461096608897,0.012228504568512433,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.9995145478183,8607.851572933625,1102.0674811511344,6.896403172168553e-06,66.36639915523747,1.2518793163439863,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2827.5756433584993,1008.313847626674,8221.239288140261,0.16670035750692286,91.97515883037609,1.5231598105477366,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2623.5073279160283,1001.7575454065682,2308.5296077199137,0.10167096180166695,84.80841421085275,1.9228899667485913,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1888.826958707084,3475.6781771471606,5485.027475663785,2.7348576181474016e-10,46.83057808779932,1.2828875274571938,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2921.4465835376527,1029.2422267888778,3517.0865853348405,0.19620158172208324,18.334213318635957,1.1721343817503223,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1513.676149840264,1041.579264292006,7193.614530832116,0.0008415449255345098,63.082742262514856,0.015654734419970007,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2276.4716977197013,7915.579803908134,8210.367666207085,0.0027800537085070076,86.70789569433632,0.8098030964225176,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2991.6420705741834,1641.859189208075,100.79322080672864,0.18481067488198397,66.12987138624646,0.0007095623012063346,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2769.834699421809,1582.9699705711482,9497.848550164364,0.0246866154722592,79.47846579280832,0.008117234469496637,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1680.6629720060603,1000.0008156180556,1227.3451846776552,0.03268685148398337,54.08509119394123,0.7428226400300271,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2425.4716380600476,4713.959991259261,3175.4201652717384,0.0006969647995114792,99.21013212295385,0.003566615899384784,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1621.7025345142736,3689.210516865888,9997.451696887956,0.14756363411223952,12.558491992851977,0.36800794222640754,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2993.301570702972,6007.939211853394,581.4950824650005,0.017284612075213646,82.238100716443,0.7607765593529754,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2911.350738634958,8259.088577554277,113.35772685877964,0.11130228938075092,13.341540240776022,0.0003504737495900745,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1798.4606934128374,5554.70251541952,1918.2174669154474,0.07082278974856177,98.67339357452028,0.13319360581696627,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2997.424781867053,1023.7572295992031,7293.1706343057285,0.04445312725157924,47.88126730016089,0.6231554898103604,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2171.0301822280812,5823.440494265016,530.721542541587,0.19445279027192924,58.9291708069985,1.7223484641393227e-05,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2993.3364422969153,7035.288883344467,1459.6743886808017,0.04671096165807201,43.39119031818659,0.07391863403497845,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2122.01146797969,1035.7513806610023,1890.6072549808787,0.10013766373606836,26.20330564674994,2.3316026983577487e-05,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2800.89937848313,8473.224383320725,268.43431684134157,0.08355109570694819,99.99973113800122,0.016057891187086337,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2947.3999791951683,3542.155346335867,2263.244350760114,0.04556068403283042,24.75081589548729,0.8528092860626146,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2247.07225221639,4497.971001928936,784.9328920697499,0.013834218329222547,98.86589398068598,0.004790466985796993,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2947.527581857531,1148.5495094291036,2088.9670691655037,3.1825061940798927e-05,81.43859425159734,0.7377870761912135,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2730.827113712234,4761.237819931672,656.0748243824983,0.19828458470900087,99.38348230395141,1.637003012340184,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1834.4786433068346,1000.9886280427381,4965.807680382964,0.09015232350189231,62.92792311206468,0.00315465407100346,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2990.420764402338,2134.532127792754,389.97788835155734,0.01991189621695616,54.425839395582784,0.007502346581753194,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.999980447469,1254.6535192053652,8257.460007907972,0.1994123679485882,33.826490424098864,0.0009031904827736525,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2803.5714665109854,1077.3211893238658,113.59491560025526,0.0007067565144361354,10.713721632604072,0.026066323596278806,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2661.4927278802998,9814.967096854341,5927.20771090973,0.17037000020938503,10.058760050601588,0.5253132814842691,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2623.0649808976714,1411.7368205116381,3966.9547956227807,8.021272567709792e-05,95.32121567936939,0.20164118949149934,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2977.485179509518,9459.16343253073,8063.401215779547,0.072484160625688,90.29427088889891,1.2047417333070944,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.324012723,3503.1594356935784,9919.731828362077,0.00831666645343948,62.05284610555838,1.8869731136599421,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2883.1628713203177,7442.234591577122,2328.5646806339464,0.0006183786950235415,99.99701706728015,0.25468200097378,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2815.82679815109,1261.3279362523772,2909.9294329482464,0.16245462295837945,86.03257215681141,1.3392931935356722,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1745.3641055412088,2987.8116462964163,102.34494555564925,0.07557416720761355,96.73550136312589,1.907433202310761,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.9538714947475,9800.75002295313,2605.244534356152,0.019453391989174645,99.97493899855932,0.012771738484242956,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2935.9964009698024,2457.2628875102373,113.59936488428139,0.004889381925410663,83.70820731124012,1.4540037712761698,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.996992832595,7265.030491040213,5692.7197747578175,0.18042309144754035,76.24710375441133,0.2833020443425114,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2847.8149010574516,6877.174823247959,3174.2474425704995,0.023736095439443217,99.49391077677764,0.0007153530435861644,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2781.2911743673108,2999.2198173176585,857.5226479849425,0.04121663164748482,17.55710653725793,0.1506801076245028,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2961.1331355883917,1784.3803425989208,9627.369891971235,0.05457265811578135,70.02892239686615,0.562352539421751,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2798.606435306009,9948.24692695943,7750.987665695298,0.0563968340519283,56.541226878985675,1.5991845989694724,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1643.0437171433234,8008.557834189454,396.6057867948439,0.024765355035388847,95.7527565689478,5.950924898012744e-05,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2997.626492480637,1090.4745552983914,362.1262006930865,0.15439719411468528,11.833502742902898,0.6123467784172933,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2474.1553964068207,2065.2079531413874,5170.04536454565,0.006868194078679946,21.821084558024005,1.9632676511050768,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1626.7670368222693,9856.990515268128,330.26955995348,0.0017901186134956226,99.49546709665988,0.8194375230581115,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2996.1550508097253,4234.481821438309,6334.935203560513,0.007730247950291008,12.44460759137116,0.0007873187146207883,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2952.573837635541,4201.3238870857585,9967.051606075844,0.1672747377810447,17.303215173876826,0.00018542266104804028,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2998.115349826428,6539.990781048209,4434.436406933069,0.03673764696423612,97.92413081985362,0.0940687122073307,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2933.790736478841,3157.153751061017,1341.432063019667,0.06691835162334864,90.53102797769401,0.45327280035602957,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2775.156828457863,5172.020451865831,6011.941560852698,0.00014471235740118327,31.255726036892337,0.6686272543978311,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2059.835329283584,4948.676201801717,226.09513272951517,0.02907927155523543,74.78765447170768,0.08629240692230744,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.765587717533,8997.655743726198,9692.693480820102,0.05068632255264585,10.485209327980385,1.5510387394446212e-06,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
